"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"3940","49-3021.00 - Automotive Body and Related Repairers","https://www.onetonline.org/link/details/49-3021.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3021.00","Automotive Body and Related Repairers",41540,"Enterprising",22,19,2.83438678042006e-05,1435.57183145679
"3941","49-3021.00 - Automotive Body and Related Repairers","https://www.onetonline.org/link/details/49-3021.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3021.00","Automotive Body and Related Repairers",41540,"Investigative",11,19,2.83438678042006e-05,1435.57183145679
"3942","49-3021.00 - Automotive Body and Related Repairers","https://www.onetonline.org/link/details/49-3021.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3021.00","Automotive Body and Related Repairers",41540,"Artistic",11,19,2.83438678042006e-05,1435.57183145679
"3943","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Realistic",100,17,2.89804671651307e-05,4858.0126830186
"3944","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Investigative",0,17,2.89804671651307e-05,4858.0126830186
"3945","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Social",11,17,2.89804671651307e-05,4858.0126830186
"3946","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Conventional",39,17,2.89804671651307e-05,4858.0126830186
"3947","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Artistic",0,17,2.89804671651307e-05,4858.0126830186
"3948","49-3022.00 - Automotive Glass Installers and Repairers","https://www.onetonline.org/link/details/49-3022.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3022.00","Automotive Glass Installers and Repairers",34340,"Enterprising",33,17,2.89804671651307e-05,4858.0126830186
"3949","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Realistic",100,21,2.85689798017313e-05,725.497848424108
"3950","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Investigative",45,21,2.85689798017313e-05,725.497848424108
"3951","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Social",6,21,2.85689798017313e-05,725.497848424108
"3952","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Enterprising",33,21,2.85689798017313e-05,725.497848424108
"3953","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Artistic",0,21,2.85689798017313e-05,725.497848424108
"3954","49-3023.01 - Automotive Master Mechanics","https://www.onetonline.org/link/details/49-3023.01","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.01","Automotive Master Mechanics",38470,"Conventional",33,21,2.85689798017313e-05,725.497848424108
"3955","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Social",0,17,2.84778584650434e-05,1428.15929170633
"3956","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Conventional",33,17,2.84778584650434e-05,1428.15929170633
"3957","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Realistic",100,17,2.84778584650434e-05,1428.15929170633
"3958","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Enterprising",17,17,2.84778584650434e-05,1428.15929170633
"3959","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Investigative",39,17,2.84778584650434e-05,1428.15929170633
"3960","49-3023.02 - Automotive Specialty Technicians","https://www.onetonline.org/link/details/49-3023.02","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3023.00","Automotive Service Technicians and Mechanics",38470,"Artistic",0,17,2.84778584650434e-05,1428.15929170633
"3961","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Enterprising",11,17,2.81999943600011e-05,867.176010930566
"3962","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Conventional",39,17,2.81999943600011e-05,867.176010930566
"3963","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Investigative",22,17,2.81999943600011e-05,867.176010930566
"3964","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Social",0,17,2.81999943600011e-05,867.176010930566
"3965","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Artistic",0,17,2.81999943600011e-05,867.176010930566
"3966","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists","https://www.onetonline.org/link/details/49-3031.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3031.00","Bus and Truck Mechanics and Diesel Engine Specialists",45170,"Realistic",100,17,2.81999943600011e-05,867.176010930566
"3967","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Conventional",67,18,2.84859706594502e-05,1801.95882175887
"3968","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Realistic",100,18,2.84859706594502e-05,1801.95882175887
"3969","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Artistic",6,18,2.84859706594502e-05,1801.95882175887
"3970","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Investigative",50,18,2.84859706594502e-05,1801.95882175887
"3971","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Social",6,18,2.84859706594502e-05,1801.95882175887
"3972","49-3041.00 - Farm Equipment Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3041.00","Agriculture, Food & Natural Resources","Power, Structural & Technical Systems","49-3041.00","Farm Equipment Mechanics and Service Technicians",37820,"Enterprising",17,18,2.84859706594502e-05,1801.95882175887
"3973","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Social",0,19,2.8459217940691e-05,947.314188993606
"3974","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Investigative",28,19,2.8459217940691e-05,947.314188993606
"3975","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Artistic",0,19,2.8459217940691e-05,947.314188993606
"3976","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Conventional",33,19,2.8459217940691e-05,947.314188993606
"3977","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Enterprising",11,19,2.8459217940691e-05,947.314188993606
"3978","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines","https://www.onetonline.org/link/details/49-3042.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3042.00","Mobile Heavy Equipment Mechanics, Except Engines",49370,"Realistic",100,19,2.8459217940691e-05,947.314188993606
"3979","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Investigative",28,17,2.80520646319569e-05,742.412789805149
"3980","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Conventional",28,17,2.80520646319569e-05,742.412789805149
"3981","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Enterprising",6,17,2.80520646319569e-05,742.412789805149
"3982","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Realistic",100,17,2.80520646319569e-05,742.412789805149
"3983","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Social",0,17,2.80520646319569e-05,742.412789805149
"3984","49-3043.00 - Rail Car Repairers","https://www.onetonline.org/link/details/49-3043.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3043.00","Rail Car Repairers",55000,"Artistic",0,17,2.80520646319569e-05,742.412789805149
"3985","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Realistic",100,26,2.84640783331436e-05,1763.64821946134
"3986","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Enterprising",11,26,2.84640783331436e-05,1763.64821946134
"3987","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Investigative",33,26,2.84640783331436e-05,1763.64821946134
"3988","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Social",0,26,2.84640783331436e-05,1763.64821946134
"3989","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Artistic",0,26,2.84640783331436e-05,1763.64821946134
"3990","49-3051.00 - Motorboat Mechanics and Service Technicians","https://www.onetonline.org/link/details/49-3051.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3051.00","Motorboat Mechanics and Service Technicians",38780,"Conventional",45,26,2.84640783331436e-05,1763.64821946134
"3991","49-3052.00 - Motorcycle Mechanics","https://www.onetonline.org/link/details/49-3052.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3052.00","Motorcycle Mechanics",34720,"Artistic",6,12,2.87645620595426e-05,89.2980262602439
"3992","49-3052.00 - Motorcycle Mechanics","https://www.onetonline.org/link/details/49-3052.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3052.00","Motorcycle Mechanics",34720,"Social",0,12,2.87645620595426e-05,89.2980262602439
"3993","49-3052.00 - Motorcycle Mechanics","https://www.onetonline.org/link/details/49-3052.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3052.00","Motorcycle Mechanics",34720,"Conventional",28,12,2.87645620595426e-05,89.2980262602439
"3994","49-3052.00 - Motorcycle Mechanics","https://www.onetonline.org/link/details/49-3052.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3052.00","Motorcycle Mechanics",34720,"Realistic",100,12,2.87645620595426e-05,89.2980262602439
"3995","49-3052.00 - Motorcycle Mechanics","https://www.onetonline.org/link/details/49-3052.00","Transportation, Distribution & Logistics","Facility and Mobile Equipment Maintenance","49-3052.00","Motorcycle Mechanics",34720,"Enterprising",17,12,2.87645620595426e-05,89.2980262602439
